netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
0.002072571428571429,0.002581714285714286,0.00011514285714285714,300.0
0.002072571428571429,0.002581714285714286,0.00014342857142857142,301.0
0.002072571428571429,0.002581714285714286,0.00017171428571428573,302.0
0.002072571428571429,0.002581714285714286,0.0002,303.0
0.002072571428571429,0.003090857142857143,2.0000000000000003e-06,304.0
0.002072571428571429,0.003090857142857143,3.0285714285714288e-05,305.0
0.002072571428571429,0.003090857142857143,5.8571428571428575e-05,306.0
0.002072571428571429,0.003090857142857143,8.685714285714286e-05,307.0
0.002072571428571429,0.003090857142857143,0.00011514285714285714,308.0
0.002072571428571429,0.003090857142857143,0.00014342857142857142,309.0
0.002072571428571429,0.003090857142857143,0.00017171428571428573,310.0
0.002072571428571429,0.003090857142857143,0.0002,311.0
0.002072571428571429,0.0036000000000000003,2.0000000000000003e-06,312.0
0.002072571428571429,0.0036000000000000003,3.0285714285714288e-05,313.0
0.002072571428571429,0.0036000000000000003,5.8571428571428575e-05,314.0
0.002072571428571429,0.0036000000000000003,8.685714285714286e-05,315.0
0.002072571428571429,0.0036000000000000003,0.00011514285714285714,316.0
0.002072571428571429,0.0036000000000000003,0.00014342857142857142,317.0
0.002072571428571429,0.0036000000000000003,0.00017171428571428573,318.0
0.002072571428571429,0.0036000000000000003,0.0002,319.0
0.002581714285714286,3.6e-05,2.0000000000000003e-06,320.0
0.002581714285714286,3.6e-05,3.0285714285714288e-05,321.0
0.002581714285714286,3.6e-05,5.8571428571428575e-05,322.0
0.002581714285714286,3.6e-05,8.685714285714286e-05,323.0
0.002581714285714286,3.6e-05,0.00011514285714285714,324.0
0.002581714285714286,3.6e-05,0.00014342857142857142,325.0
0.002581714285714286,3.6e-05,0.00017171428571428573,326.0
0.002581714285714286,3.6e-05,0.0002,327.0
0.002581714285714286,0.0005451428571428572,2.0000000000000003e-06,328.0
0.002581714285714286,0.0005451428571428572,3.0285714285714288e-05,329.0
0.002581714285714286,0.0005451428571428572,5.8571428571428575e-05,330.0
0.002581714285714286,0.0005451428571428572,8.685714285714286e-05,331.0
0.002581714285714286,0.0005451428571428572,0.00011514285714285714,332.0
0.002581714285714286,0.0005451428571428572,0.00014342857142857142,333.0
0.002581714285714286,0.0005451428571428572,0.00017171428571428573,334.0
0.002581714285714286,0.0005451428571428572,0.0002,335.0
0.002581714285714286,0.0010542857142857144,2.0000000000000003e-06,336.0
0.002581714285714286,0.0010542857142857144,3.0285714285714288e-05,337.0
0.002581714285714286,0.0010542857142857144,5.8571428571428575e-05,338.0
0.002581714285714286,0.0010542857142857144,8.685714285714286e-05,339.0
0.002581714285714286,0.0010542857142857144,0.00011514285714285714,340.0
0.002581714285714286,0.0010542857142857144,0.00014342857142857142,341.0
0.002581714285714286,0.0010542857142857144,0.00017171428571428573,342.0
0.002581714285714286,0.0010542857142857144,0.0002,343.0
0.002581714285714286,0.0015634285714285715,2.0000000000000003e-06,344.0
0.002581714285714286,0.0015634285714285715,3.0285714285714288e-05,345.0
0.002581714285714286,0.0015634285714285715,5.8571428571428575e-05,346.0
0.002581714285714286,0.0015634285714285715,8.685714285714286e-05,347.0
0.002581714285714286,0.0015634285714285715,0.00011514285714285714,348.0
0.002581714285714286,0.0015634285714285715,0.00014342857142857142,349.0
