netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
0.0005451428571428572,0.002072571428571429,0.00011514285714285714,100.0
0.0005451428571428572,0.002072571428571429,0.00014342857142857142,101.0
0.0005451428571428572,0.002072571428571429,0.00017171428571428573,102.0
0.0005451428571428572,0.002072571428571429,0.0002,103.0
0.0005451428571428572,0.002581714285714286,2.0000000000000003e-06,104.0
0.0005451428571428572,0.002581714285714286,3.0285714285714288e-05,105.0
0.0005451428571428572,0.002581714285714286,5.8571428571428575e-05,106.0
0.0005451428571428572,0.002581714285714286,8.685714285714286e-05,107.0
0.0005451428571428572,0.002581714285714286,0.00011514285714285714,108.0
0.0005451428571428572,0.002581714285714286,0.00014342857142857142,109.0
0.0005451428571428572,0.002581714285714286,0.00017171428571428573,110.0
0.0005451428571428572,0.002581714285714286,0.0002,111.0
0.0005451428571428572,0.003090857142857143,2.0000000000000003e-06,112.0
0.0005451428571428572,0.003090857142857143,3.0285714285714288e-05,113.0
0.0005451428571428572,0.003090857142857143,5.8571428571428575e-05,114.0
0.0005451428571428572,0.003090857142857143,8.685714285714286e-05,115.0
0.0005451428571428572,0.003090857142857143,0.00011514285714285714,116.0
0.0005451428571428572,0.003090857142857143,0.00014342857142857142,117.0
0.0005451428571428572,0.003090857142857143,0.00017171428571428573,118.0
0.0005451428571428572,0.003090857142857143,0.0002,119.0
0.0005451428571428572,0.0036000000000000003,2.0000000000000003e-06,120.0
0.0005451428571428572,0.0036000000000000003,3.0285714285714288e-05,121.0
0.0005451428571428572,0.0036000000000000003,5.8571428571428575e-05,122.0
0.0005451428571428572,0.0036000000000000003,8.685714285714286e-05,123.0
0.0005451428571428572,0.0036000000000000003,0.00011514285714285714,124.0
0.0005451428571428572,0.0036000000000000003,0.00014342857142857142,125.0
0.0005451428571428572,0.0036000000000000003,0.00017171428571428573,126.0
0.0005451428571428572,0.0036000000000000003,0.0002,127.0
0.0010542857142857144,3.6e-05,2.0000000000000003e-06,128.0
0.0010542857142857144,3.6e-05,3.0285714285714288e-05,129.0
0.0010542857142857144,3.6e-05,5.8571428571428575e-05,130.0
0.0010542857142857144,3.6e-05,8.685714285714286e-05,131.0
0.0010542857142857144,3.6e-05,0.00011514285714285714,132.0
0.0010542857142857144,3.6e-05,0.00014342857142857142,133.0
0.0010542857142857144,3.6e-05,0.00017171428571428573,134.0
0.0010542857142857144,3.6e-05,0.0002,135.0
0.0010542857142857144,0.0005451428571428572,2.0000000000000003e-06,136.0
0.0010542857142857144,0.0005451428571428572,3.0285714285714288e-05,137.0
0.0010542857142857144,0.0005451428571428572,5.8571428571428575e-05,138.0
0.0010542857142857144,0.0005451428571428572,8.685714285714286e-05,139.0
0.0010542857142857144,0.0005451428571428572,0.00011514285714285714,140.0
0.0010542857142857144,0.0005451428571428572,0.00014342857142857142,141.0
0.0010542857142857144,0.0005451428571428572,0.00017171428571428573,142.0
0.0010542857142857144,0.0005451428571428572,0.0002,143.0
0.0010542857142857144,0.0010542857142857144,2.0000000000000003e-06,144.0
0.0010542857142857144,0.0010542857142857144,3.0285714285714288e-05,145.0
0.0010542857142857144,0.0010542857142857144,5.8571428571428575e-05,146.0
0.0010542857142857144,0.0010542857142857144,8.685714285714286e-05,147.0
0.0010542857142857144,0.0010542857142857144,0.00011514285714285714,148.0
0.0010542857142857144,0.0010542857142857144,0.00014342857142857142,149.0
