netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
0.0036000000000000003,0.003090857142857143,0.00011514285714285714,500.0
0.0036000000000000003,0.003090857142857143,0.00014342857142857142,501.0
0.0036000000000000003,0.003090857142857143,0.00017171428571428573,502.0
0.0036000000000000003,0.003090857142857143,0.0002,503.0
0.0036000000000000003,0.0036000000000000003,2.0000000000000003e-06,504.0
0.0036000000000000003,0.0036000000000000003,3.0285714285714288e-05,505.0
0.0036000000000000003,0.0036000000000000003,5.8571428571428575e-05,506.0
0.0036000000000000003,0.0036000000000000003,8.685714285714286e-05,507.0
0.0036000000000000003,0.0036000000000000003,0.00011514285714285714,508.0
0.0036000000000000003,0.0036000000000000003,0.00014342857142857142,509.0
0.0036000000000000003,0.0036000000000000003,0.00017171428571428573,510.0
0.0036000000000000003,0.0036000000000000003,0.0002,511.0
