netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
0.0015634285714285715,0.0036000000000000003,5.8571428571428575e-05,250.0
0.0015634285714285715,0.0036000000000000003,8.685714285714286e-05,251.0
0.0015634285714285715,0.0036000000000000003,0.00011514285714285714,252.0
0.0015634285714285715,0.0036000000000000003,0.00014342857142857142,253.0
0.0015634285714285715,0.0036000000000000003,0.00017171428571428573,254.0
0.0015634285714285715,0.0036000000000000003,0.0002,255.0
0.002072571428571429,3.6e-05,2.0000000000000003e-06,256.0
0.002072571428571429,3.6e-05,3.0285714285714288e-05,257.0
0.002072571428571429,3.6e-05,5.8571428571428575e-05,258.0
0.002072571428571429,3.6e-05,8.685714285714286e-05,259.0
0.002072571428571429,3.6e-05,0.00011514285714285714,260.0
0.002072571428571429,3.6e-05,0.00014342857142857142,261.0
0.002072571428571429,3.6e-05,0.00017171428571428573,262.0
0.002072571428571429,3.6e-05,0.0002,263.0
0.002072571428571429,0.0005451428571428572,2.0000000000000003e-06,264.0
0.002072571428571429,0.0005451428571428572,3.0285714285714288e-05,265.0
0.002072571428571429,0.0005451428571428572,5.8571428571428575e-05,266.0
0.002072571428571429,0.0005451428571428572,8.685714285714286e-05,267.0
0.002072571428571429,0.0005451428571428572,0.00011514285714285714,268.0
0.002072571428571429,0.0005451428571428572,0.00014342857142857142,269.0
0.002072571428571429,0.0005451428571428572,0.00017171428571428573,270.0
0.002072571428571429,0.0005451428571428572,0.0002,271.0
0.002072571428571429,0.0010542857142857144,2.0000000000000003e-06,272.0
0.002072571428571429,0.0010542857142857144,3.0285714285714288e-05,273.0
0.002072571428571429,0.0010542857142857144,5.8571428571428575e-05,274.0
0.002072571428571429,0.0010542857142857144,8.685714285714286e-05,275.0
0.002072571428571429,0.0010542857142857144,0.00011514285714285714,276.0
0.002072571428571429,0.0010542857142857144,0.00014342857142857142,277.0
0.002072571428571429,0.0010542857142857144,0.00017171428571428573,278.0
0.002072571428571429,0.0010542857142857144,0.0002,279.0
0.002072571428571429,0.0015634285714285715,2.0000000000000003e-06,280.0
0.002072571428571429,0.0015634285714285715,3.0285714285714288e-05,281.0
0.002072571428571429,0.0015634285714285715,5.8571428571428575e-05,282.0
0.002072571428571429,0.0015634285714285715,8.685714285714286e-05,283.0
0.002072571428571429,0.0015634285714285715,0.00011514285714285714,284.0
0.002072571428571429,0.0015634285714285715,0.00014342857142857142,285.0
0.002072571428571429,0.0015634285714285715,0.00017171428571428573,286.0
0.002072571428571429,0.0015634285714285715,0.0002,287.0
0.002072571428571429,0.002072571428571429,2.0000000000000003e-06,288.0
0.002072571428571429,0.002072571428571429,3.0285714285714288e-05,289.0
0.002072571428571429,0.002072571428571429,5.8571428571428575e-05,290.0
0.002072571428571429,0.002072571428571429,8.685714285714286e-05,291.0
0.002072571428571429,0.002072571428571429,0.00011514285714285714,292.0
0.002072571428571429,0.002072571428571429,0.00014342857142857142,293.0
0.002072571428571429,0.002072571428571429,0.00017171428571428573,294.0
0.002072571428571429,0.002072571428571429,0.0002,295.0
0.002072571428571429,0.002581714285714286,2.0000000000000003e-06,296.0
0.002072571428571429,0.002581714285714286,3.0285714285714288e-05,297.0
0.002072571428571429,0.002581714285714286,5.8571428571428575e-05,298.0
0.002072571428571429,0.002581714285714286,8.685714285714286e-05,299.0
