netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
0.003090857142857143,0.0010542857142857144,2.0000000000000003e-06,400.0
0.003090857142857143,0.0010542857142857144,3.0285714285714288e-05,401.0
0.003090857142857143,0.0010542857142857144,5.8571428571428575e-05,402.0
0.003090857142857143,0.0010542857142857144,8.685714285714286e-05,403.0
0.003090857142857143,0.0010542857142857144,0.00011514285714285714,404.0
0.003090857142857143,0.0010542857142857144,0.00014342857142857142,405.0
0.003090857142857143,0.0010542857142857144,0.00017171428571428573,406.0
0.003090857142857143,0.0010542857142857144,0.0002,407.0
0.003090857142857143,0.0015634285714285715,2.0000000000000003e-06,408.0
0.003090857142857143,0.0015634285714285715,3.0285714285714288e-05,409.0
0.003090857142857143,0.0015634285714285715,5.8571428571428575e-05,410.0
0.003090857142857143,0.0015634285714285715,8.685714285714286e-05,411.0
0.003090857142857143,0.0015634285714285715,0.00011514285714285714,412.0
0.003090857142857143,0.0015634285714285715,0.00014342857142857142,413.0
0.003090857142857143,0.0015634285714285715,0.00017171428571428573,414.0
0.003090857142857143,0.0015634285714285715,0.0002,415.0
0.003090857142857143,0.002072571428571429,2.0000000000000003e-06,416.0
0.003090857142857143,0.002072571428571429,3.0285714285714288e-05,417.0
0.003090857142857143,0.002072571428571429,5.8571428571428575e-05,418.0
0.003090857142857143,0.002072571428571429,8.685714285714286e-05,419.0
0.003090857142857143,0.002072571428571429,0.00011514285714285714,420.0
0.003090857142857143,0.002072571428571429,0.00014342857142857142,421.0
0.003090857142857143,0.002072571428571429,0.00017171428571428573,422.0
0.003090857142857143,0.002072571428571429,0.0002,423.0
0.003090857142857143,0.002581714285714286,2.0000000000000003e-06,424.0
0.003090857142857143,0.002581714285714286,3.0285714285714288e-05,425.0
0.003090857142857143,0.002581714285714286,5.8571428571428575e-05,426.0
0.003090857142857143,0.002581714285714286,8.685714285714286e-05,427.0
0.003090857142857143,0.002581714285714286,0.00011514285714285714,428.0
0.003090857142857143,0.002581714285714286,0.00014342857142857142,429.0
0.003090857142857143,0.002581714285714286,0.00017171428571428573,430.0
0.003090857142857143,0.002581714285714286,0.0002,431.0
0.003090857142857143,0.003090857142857143,2.0000000000000003e-06,432.0
0.003090857142857143,0.003090857142857143,3.0285714285714288e-05,433.0
0.003090857142857143,0.003090857142857143,5.8571428571428575e-05,434.0
0.003090857142857143,0.003090857142857143,8.685714285714286e-05,435.0
0.003090857142857143,0.003090857142857143,0.00011514285714285714,436.0
0.003090857142857143,0.003090857142857143,0.00014342857142857142,437.0
0.003090857142857143,0.003090857142857143,0.00017171428571428573,438.0
0.003090857142857143,0.003090857142857143,0.0002,439.0
0.003090857142857143,0.0036000000000000003,2.0000000000000003e-06,440.0
0.003090857142857143,0.0036000000000000003,3.0285714285714288e-05,441.0
0.003090857142857143,0.0036000000000000003,5.8571428571428575e-05,442.0
0.003090857142857143,0.0036000000000000003,8.685714285714286e-05,443.0
0.003090857142857143,0.0036000000000000003,0.00011514285714285714,444.0
0.003090857142857143,0.0036000000000000003,0.00014342857142857142,445.0
0.003090857142857143,0.0036000000000000003,0.00017171428571428573,446.0
0.003090857142857143,0.0036000000000000003,0.0002,447.0
0.0036000000000000003,3.6e-05,2.0000000000000003e-06,448.0
0.0036000000000000003,3.6e-05,3.0285714285714288e-05,449.0
