netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
0.0015634285714285715,0.0005451428571428572,2.0000000000000003e-06,200.0
0.0015634285714285715,0.0005451428571428572,3.0285714285714288e-05,201.0
0.0015634285714285715,0.0005451428571428572,5.8571428571428575e-05,202.0
0.0015634285714285715,0.0005451428571428572,8.685714285714286e-05,203.0
0.0015634285714285715,0.0005451428571428572,0.00011514285714285714,204.0
0.0015634285714285715,0.0005451428571428572,0.00014342857142857142,205.0
0.0015634285714285715,0.0005451428571428572,0.00017171428571428573,206.0
0.0015634285714285715,0.0005451428571428572,0.0002,207.0
0.0015634285714285715,0.0010542857142857144,2.0000000000000003e-06,208.0
0.0015634285714285715,0.0010542857142857144,3.0285714285714288e-05,209.0
0.0015634285714285715,0.0010542857142857144,5.8571428571428575e-05,210.0
0.0015634285714285715,0.0010542857142857144,8.685714285714286e-05,211.0
0.0015634285714285715,0.0010542857142857144,0.00011514285714285714,212.0
0.0015634285714285715,0.0010542857142857144,0.00014342857142857142,213.0
0.0015634285714285715,0.0010542857142857144,0.00017171428571428573,214.0
0.0015634285714285715,0.0010542857142857144,0.0002,215.0
0.0015634285714285715,0.0015634285714285715,2.0000000000000003e-06,216.0
0.0015634285714285715,0.0015634285714285715,3.0285714285714288e-05,217.0
0.0015634285714285715,0.0015634285714285715,5.8571428571428575e-05,218.0
0.0015634285714285715,0.0015634285714285715,8.685714285714286e-05,219.0
0.0015634285714285715,0.0015634285714285715,0.00011514285714285714,220.0
0.0015634285714285715,0.0015634285714285715,0.00014342857142857142,221.0
0.0015634285714285715,0.0015634285714285715,0.00017171428571428573,222.0
0.0015634285714285715,0.0015634285714285715,0.0002,223.0
0.0015634285714285715,0.002072571428571429,2.0000000000000003e-06,224.0
0.0015634285714285715,0.002072571428571429,3.0285714285714288e-05,225.0
0.0015634285714285715,0.002072571428571429,5.8571428571428575e-05,226.0
0.0015634285714285715,0.002072571428571429,8.685714285714286e-05,227.0
0.0015634285714285715,0.002072571428571429,0.00011514285714285714,228.0
0.0015634285714285715,0.002072571428571429,0.00014342857142857142,229.0
0.0015634285714285715,0.002072571428571429,0.00017171428571428573,230.0
0.0015634285714285715,0.002072571428571429,0.0002,231.0
0.0015634285714285715,0.002581714285714286,2.0000000000000003e-06,232.0
0.0015634285714285715,0.002581714285714286,3.0285714285714288e-05,233.0
0.0015634285714285715,0.002581714285714286,5.8571428571428575e-05,234.0
0.0015634285714285715,0.002581714285714286,8.685714285714286e-05,235.0
0.0015634285714285715,0.002581714285714286,0.00011514285714285714,236.0
0.0015634285714285715,0.002581714285714286,0.00014342857142857142,237.0
0.0015634285714285715,0.002581714285714286,0.00017171428571428573,238.0
0.0015634285714285715,0.002581714285714286,0.0002,239.0
0.0015634285714285715,0.003090857142857143,2.0000000000000003e-06,240.0
0.0015634285714285715,0.003090857142857143,3.0285714285714288e-05,241.0
0.0015634285714285715,0.003090857142857143,5.8571428571428575e-05,242.0
0.0015634285714285715,0.003090857142857143,8.685714285714286e-05,243.0
0.0015634285714285715,0.003090857142857143,0.00011514285714285714,244.0
0.0015634285714285715,0.003090857142857143,0.00014342857142857142,245.0
0.0015634285714285715,0.003090857142857143,0.00017171428571428573,246.0
0.0015634285714285715,0.003090857142857143,0.0002,247.0
0.0015634285714285715,0.0036000000000000003,2.0000000000000003e-06,248.0
0.0015634285714285715,0.0036000000000000003,3.0285714285714288e-05,249.0
