netParams.connParams.PYR->BC_AMPA.weight,netParams.connParams.PYR->OLM_AMPA.weight,netParams.connParams.PYR->PYR_AMPA.weight,run
3.6e-05,0.003090857142857143,5.8571428571428575e-05,50.0
3.6e-05,0.003090857142857143,8.685714285714286e-05,51.0
3.6e-05,0.003090857142857143,0.00011514285714285714,52.0
3.6e-05,0.003090857142857143,0.00014342857142857142,53.0
3.6e-05,0.003090857142857143,0.00017171428571428573,54.0
3.6e-05,0.003090857142857143,0.0002,55.0
3.6e-05,0.0036000000000000003,2.0000000000000003e-06,56.0
3.6e-05,0.0036000000000000003,3.0285714285714288e-05,57.0
3.6e-05,0.0036000000000000003,5.8571428571428575e-05,58.0
3.6e-05,0.0036000000000000003,8.685714285714286e-05,59.0
3.6e-05,0.0036000000000000003,0.00011514285714285714,60.0
3.6e-05,0.0036000000000000003,0.00014342857142857142,61.0
3.6e-05,0.0036000000000000003,0.00017171428571428573,62.0
3.6e-05,0.0036000000000000003,0.0002,63.0
0.0005451428571428572,3.6e-05,2.0000000000000003e-06,64.0
0.0005451428571428572,3.6e-05,3.0285714285714288e-05,65.0
0.0005451428571428572,3.6e-05,5.8571428571428575e-05,66.0
0.0005451428571428572,3.6e-05,8.685714285714286e-05,67.0
0.0005451428571428572,3.6e-05,0.00011514285714285714,68.0
0.0005451428571428572,3.6e-05,0.00014342857142857142,69.0
0.0005451428571428572,3.6e-05,0.00017171428571428573,70.0
0.0005451428571428572,3.6e-05,0.0002,71.0
0.0005451428571428572,0.0005451428571428572,2.0000000000000003e-06,72.0
0.0005451428571428572,0.0005451428571428572,3.0285714285714288e-05,73.0
0.0005451428571428572,0.0005451428571428572,5.8571428571428575e-05,74.0
0.0005451428571428572,0.0005451428571428572,8.685714285714286e-05,75.0
0.0005451428571428572,0.0005451428571428572,0.00011514285714285714,76.0
0.0005451428571428572,0.0005451428571428572,0.00014342857142857142,77.0
0.0005451428571428572,0.0005451428571428572,0.00017171428571428573,78.0
0.0005451428571428572,0.0005451428571428572,0.0002,79.0
0.0005451428571428572,0.0010542857142857144,2.0000000000000003e-06,80.0
0.0005451428571428572,0.0010542857142857144,3.0285714285714288e-05,81.0
0.0005451428571428572,0.0010542857142857144,5.8571428571428575e-05,82.0
0.0005451428571428572,0.0010542857142857144,8.685714285714286e-05,83.0
0.0005451428571428572,0.0010542857142857144,0.00011514285714285714,84.0
0.0005451428571428572,0.0010542857142857144,0.00014342857142857142,85.0
0.0005451428571428572,0.0010542857142857144,0.00017171428571428573,86.0
0.0005451428571428572,0.0010542857142857144,0.0002,87.0
0.0005451428571428572,0.0015634285714285715,2.0000000000000003e-06,88.0
0.0005451428571428572,0.0015634285714285715,3.0285714285714288e-05,89.0
0.0005451428571428572,0.0015634285714285715,5.8571428571428575e-05,90.0
0.0005451428571428572,0.0015634285714285715,8.685714285714286e-05,91.0
0.0005451428571428572,0.0015634285714285715,0.00011514285714285714,92.0
0.0005451428571428572,0.0015634285714285715,0.00014342857142857142,93.0
0.0005451428571428572,0.0015634285714285715,0.00017171428571428573,94.0
0.0005451428571428572,0.0015634285714285715,0.0002,95.0
0.0005451428571428572,0.002072571428571429,2.0000000000000003e-06,96.0
0.0005451428571428572,0.002072571428571429,3.0285714285714288e-05,97.0
0.0005451428571428572,0.002072571428571429,5.8571428571428575e-05,98.0
0.0005451428571428572,0.002072571428571429,8.685714285714286e-05,99.0
